PPV,Person,Distance
58,4754,6.7
97,4755,2.84
0,4756,4.09
31,4757,5.44
44,4758,5.51
31,4759,2.77
2,4760,6.4
92,4761,1.09
44,4762,4.49
44,4763,3.41
40,4764,5.47
97,4765,1.79
2,4766,1.96
0,4767,5.09
0,4768,1.55
40,4769,1.71
31,4770,3.13
40,4771,1.82
2,4772,5.06
0,4773,0.34
19,4774,1.52
0,4775,1.97
97,4776,1.72
92,4777,4.47
39,4778,2.39
40,4779,2.75
19,4780,4.79
40,4781,2.52
40,4782,1.05
40,4783,2.28
0,4784,2.17
0,4785,2.61
58,4786,3.34
0,4787,6.4
40,4788,8.11
58,4789,1.04
40,4790,2.55
19,4791,1.68
92,4792,2.02
0,4793,4.35
31,4794,2.15
44,4795,7.24
19,4796,1.02
40,4797,0.35
5,4798,2.54
31,4799,2.08
19,4800,2.05
97,4801,5.0
0,4802,3.19
40,4803,7.12
0,4804,6.58
92,4805,3.96
0,4806,8.57
71,4807,1.47
40,4808,3.3
58,4809,5.24
0,4810,6.0
31,4811,3.34
0,4812,4.91
0,4813,7.0
44,4814,4.75
19,4815,6.48
0,4816,6.26
0,4817,2.96
44,4818,1.06
31,4819,3.09
39,4820,3.56
0,4821,4.9
0,4822,6.03
58,4823,4.49
0,4824,3.71
44,4825,3.53
19,4826,2.53
39,4827,2.29
44,4828,1.51
0,4829,6.39
40,4830,2.68
2,4831,0.46
58,4832,4.58
92,4833,2.73
44,4834,2.03
0,4835,4.74
5,4836,2.06
40,4837,1.62
40,4838,2.5
44,4839,6.22
92,4840,2.76
70,4841,5.83
0,4842,5.7
2,4843,3.65
71,4844,1.62
70,4845,2.38
40,4846,0.31
44,4847,4.51
5,4848,2.62
31,4849,4.45
92,4850,3.15
19,4851,2.41
44,4852,7.96
44,4853,8.69
40,4854,1.49
0,4855,4.32
31,4856,2.18
31,4857,2.14
44,4858,5.15
19,4859,6.07
97,4860,1.05
40,4861,2.32
44,4862,2.05
31,4863,4.98
0,4864,4.77
31,4865,2.27
0,4866,3.94
92,4867,2.68
19,4868,3.67
44,4869,1.23
70,4870,5.39
44,4871,5.78
40,4872,3.56
40,4873,1.84
71,4874,1.53
0,4875,4.55
40,4876,5.2
0,4877,0.73
40,4878,3.07
40,4879,7.61
44,4880,3.68
97,4881,1.86
0,4882,5.11
19,4883,2.84
58,4884,5.15
40,4885,1.63
0,4886,8.28
44,4887,3.27
0,4888,7.12
19,4889,1.77
40,4890,3.27
58,4891,5.26
44,4892,0.51
0,4893,5.29
2,4894,4.38
0,4895,3.71
40,4896,1.36
31,4897,1.61
92,4898,0.71
92,4899,2.52
70,4900,2.33
44,4901,5.22
40,4902,1.44
40,4903,2.01
31,4904,3.35
44,4905,4.56
31,4906,6.02
0,4907,3.87
0,4908,4.52
2,4909,3.48
58,4910,4.62
40,4911,3.52
40,4912,6.16
44,4913,1.64
0,4914,5.4
40,4915,3.32
58,4916,5.85
58,4917,5.05
0,4918,5.84
97,4919,0.91
0,4920,0.99
44,4921,6.14
0,4922,4.71
44,4923,2.31
44,4924,1.49
40,4925,8.21
44,4926,6.62
40,4927,5.75
58,4928,2.18
58,4929,4.56
58,4930,3.64
19,4931,3.28
0,4932,6.29
70,4933,1.97
44,4934,5.2
2,4935,3.47
40,4936,3.64
0,4937,3.82
40,4938,3.63
92,4939,1.89
40,4940,3.3
31,4941,3.18
44,4942,2.16
97,4943,2.57
40,4944,3.27
19,4945,1.69
44,4946,4.15
15,4947,3.35
19,4948,4.58
44,4949,0.41
19,4950,2.52
0,4951,2.59
0,4952,1.21
39,4953,1.43
0,4954,3.08
70,4955,2.18
0,4956,4.69
2,4957,6.91
44,4958,8.15
70,4959,5.03
44,4960,1.65
44,4961,6.22
44,4962,5.96
97,4963,4.59
19,4964,6.86
39,4965,2.95
40,4966,2.01
40,4967,0.4
0,4968,0.36
0,4969,5.91
44,4970,2.68
44,4971,2.65
0,4972,6.82
31,4973,3.12
15,4974,0.74
44,4975,3.24
0,4976,4.03
19,4977,6.71
44,4978,2.23
70,4979,2.97
97,4980,5.7
0,4981,2.89
40,4982,0.79
19,4983,2.48
40,4984,5.44
97,4985,1.58
70,4986,6.53
44,4987,4.04
44,4988,4.53
58,4989,5.67
39,4990,2.28
44,4991,4.16
0,4992,8.16
97,4993,2.72
44,4994,7.44
44,4995,6.19
44,4996,6.68
44,4997,1.64
0,4998,3.06
40,4999,6.38
71,5000,2.33
44,5001,6.74
58,5002,4.5
0,5003,6.29
0,5004,5.76
44,5005,8.17
44,5006,3.53
19,5007,2.1
0,5008,1.55
0,5009,6.32
44,5010,6.67
58,5011,4.29
70,5012,2.67
44,5013,1.6
92,5014,3.36
0,5015,3.32
19,5016,3.85
58,5017,6.09
44,5018,5.59
44,5019,6.29
19,5020,0.28
19,5021,4.73
44,5022,6.35
19,5023,5.86
0,5024,3.64
0,5025,1.55
0,5026,4.62
19,5027,1.39
0,5028,6.52
44,5029,6.22
58,5030,6.02
31,5031,5.65
44,5032,7.21
19,5033,3.54
0,5034,5.21
0,5035,5.08
40,5036,0.39
19,5037,2.5
0,5038,6.31
44,5039,3.6
44,5040,1.65
70,5041,2.43
0,5042,4.19
70,5043,3.32
40,5044,3.16
70,5045,7.16
19,5046,6.04
0,5047,6.69
31,5048,6.33
44,5049,4.29
0,5050,5.63
0,5051,4.49
0,5052,4.47
58,5053,3.02
40,5054,4.37
19,5055,1.74
40,5056,2.14
19,5057,0.34
0,5058,6.47
0,5059,6.03
44,5060,3.2
0,5061,3.4
58,5062,6.7
44,5063,1.62
44,5064,2.19
44,5065,2.94
5,5066,2.46
19,5067,3.39
70,5068,2.88
0,5069,3.72
70,5070,1.66
97,5071,1.82
70,5072,6.87
0,5073,6.28
19,5074,1.7
0,5075,1.03
2,5076,1.22
31,5077,3.44
40,5078,8.21
58,5079,5.59
40,5080,2.76
44,5081,5.84
19,5082,3.61
0,5083,8.0
0,5084,3.03
19,5085,0.49
0,5086,3.21
40,5087,5.02
5,5088,0.9
44,5089,1.4
44,5090,5.7
58,5091,3.01
44,5092,5.25
0,5093,2.71
58,5094,4.4
44,5095,5.18
44,5096,3.78
19,5097,6.64
40,5098,1.09
39,5099,1.95
2,5100,2.17
40,5101,2.19
97,5102,2.57
0,5103,5.85
40,5104,6.39
58,5105,3.97
0,5106,5.73
44,5107,5.3
70,5108,1.6
40,5109,2.42
44,5110,2.86
70,5111,6.0
5,5112,2.28
19,5113,3.38
58,5114,1.4
0,5115,3.29
70,5116,2.42
0,5117,6.21
19,5118,2.53
0,5119,0.66
44,5120,4.46
0,5121,3.38
44,5122,6.47
58,5123,3.55
58,5124,3.62
97,5125,5.39
0,5126,6.15
31,5127,3.86
39,5128,1.73
58,5129,1.29
40,5130,1.93
58,5131,2.0
19,5132,2.92
0,5133,1.08
0,5134,3.84
40,5135,1.78
70,5136,6.96
40,5137,4.37
70,5138,2.54
0,5139,4.22
40,5140,5.81
0,5141,7.59
58,5142,6.38
44,5143,2.27
0,5144,7.56
58,5145,1.69
70,5146,2.02
40,5147,3.24
15,5148,3.63
44,5149,2.95
44,5150,1.28
70,5151,0.43
0,5152,4.07
44,5153,2.28
19,5154,3.18
0,5155,5.84
40,5156,3.19
92,5157,2.69
58,5158,4.71
97,5159,1.93
40,5160,8.11
31,5161,3.43
92,5162,3.56
44,5163,5.2
40,5164,1.94
97,5165,1.16
92,5166,1.86
58,5167,3.87
19,5168,2.8
0,5169,1.06
44,5170,3.44
58,5171,6.3
58,5172,2.41
19,5173,2.05
19,5174,3.9
58,5175,6.02
58,5176,2.38
44,5177,3.54
0,5178,5.82
0,5179,3.53
40,5180,5.5
40,5181,2.79
31,5182,4.6
44,5183,2.71
44,5184,4.23
70,5185,3.09
44,5186,2.61
58,5187,4.3
40,5188,0.39
97,5189,4.35
15,5190,1.95
44,5191,6.23
70,5192,2.01
58,5193,6.09
58,5194,5.12
0,5195,6.68
58,5196,2.15
58,5197,5.8
31,5198,4.22
31,5199,1.96
44,5200,5.04
31,5201,1.89
0,5202,6.47
19,5203,2.74
71,5204,1.93
31,5205,4.39
0,5206,8.07
0,5207,2.56
44,5208,3.95
44,5209,8.67
97,5210,1.78
31,5211,5.94
58,5212,3.31
44,5213,2.11
70,5214,3.21
44,5215,4.57
0,5216,5.27
97,5217,2.85
58,5218,3.97
58,5219,6.19
19,5220,0.44
58,5221,3.23
58,5222,4.23
40,5223,7.7
44,5224,4.98
44,5225,3.87
31,5226,5.64
40,5227,1.73
71,5228,1.43
44,5229,3.58
58,5230,4.93
15,5231,1.64
97,5232,4.65
70,5233,1.9
19,5234,2.19
58,5235,3.99
40,5236,1.21
44,5237,4.76
40,5238,7.49
44,5239,8.22
44,5240,5.65
19,5241,2.34
44,5242,4.39
0,5243,5.81
2,5244,3.11
19,5245,5.36
40,5246,4.37
19,5247,2.41
19,5248,1.82
92,5249,1.36
0,5250,4.59
0,5251,2.42
40,5252,1.31
44,5253,7.76
19,5254,1.94
58,5255,2.83
40,5256,2.43
44,5257,3.52
40,5258,3.09
92,5259,1.82
0,5260,5.07
0,5261,4.91
2,5262,3.5
44,5263,5.2
0,5264,0.89
31,5265,2.11
40,5266,3.49
44,5267,6.2
44,5268,4.45
19,5269,1.61
40,5270,1.63
0,5271,2.87
0,5272,4.7
40,5273,7.91
0,5274,5.7
19,5275,6.2
92,5276,1.36
58,5277,3.47
0,5278,1.47
44,5279,4.02
40,5280,8.4
58,5281,1.75
97,5282,1.51
31,5283,5.34
40,5284,1.91
58,5285,7.46
97,5286,0.93
58,5287,2.77
44,5288,3.99
0,5289,6.97
40,5290,3.96
58,5291,3.62
97,5292,1.5
0,5293,5.6
2,5294,1.59
0,5295,2.51
58,5296,5.74
31,5297,3.79
39,5298,3.07
0,5299,3.22
19,5300,2.33
58,5301,2.71
58,5302,7.33
0,5303,0.77
40,5304,3.5
0,5305,3.86
58,5306,7.83
40,5307,1.02
0,5308,1.49
97,5309,2.08
31,5310,6.77
0,5311,4.49
44,5312,5.13
40,5313,3.19
0,5314,4.4
44,5315,5.16
40,5316,2.39
15,5317,2.78
70,5318,7.7
19,5319,0.21
44,5320,5.44
0,5321,3.49
58,5322,2.33
0,5323,4.86
92,5324,2.26
40,5325,4.73
2,5326,2.58
58,5327,5.26
58,5328,3.67
40,5329,1.87
40,5330,3.53
58,5331,0.56
40,5332,4.66
58,5333,5.56
0,5334,3.43
40,5335,3.41
44,5336,3.7
58,5337,4.74
97,5338,0.66
31,5339,4.04
0,5340,5.7
40,5341,2.87
0,5342,6.31
40,5343,2.64
2,5344,1.41
2,5345,1.62
0,5346,5.79
19,5347,4.24
70,5348,3.68
19,5349,5.45
44,5350,5.79
0,5351,5.01
2,5352,1.13
31,5353,2.62
44,5354,3.36
2,5355,4.96
31,5356,6.02
0,5357,5.94
2,5358,2.33
44,5359,6.45
40,5360,5.43
44,5361,4.2
31,5362,4.17
0,5363,4.09
0,5364,1.35
44,5365,3.68
40,5366,8.0
97,5367,5.61
0,5368,0.76
44,5369,5.51
44,5370,5.43
0,5371,5.55
44,5372,4.63
44,5373,3.97
44,5374,0.81
58,5375,5.9
92,5376,3.24
0,5377,7.69
31,5378,3.95
15,5379,1.59
58,5380,5.0
44,5381,6.07
44,5382,4.8
44,5383,4.92
58,5384,5.59
44,5385,1.42
40,5386,6.86
44,5387,2.86
0,5388,1.56
0,5389,5.13
44,5390,5.4
0,5391,3.04
0,5392,5.04
5,5393,1.71
92,5394,1.45
58,5395,4.4
44,5396,5.22
19,5397,3.16
15,5398,1.12
40,5399,7.23
0,5400,0.97
31,5401,3.2
31,5402,3.44
44,5403,4.9
19,5404,6.37
19,5405,2.66
0,5406,5.64
58,5407,4.65
70,5408,4.61
40,5409,2.35
2,5410,4.22
0,5411,2.6
71,5412,1.37
44,5413,4.33
97,5414,5.57
97,5415,0.6
19,5416,2.22
92,5417,2.7
0,5418,0.93
70,5419,2.67
0,5420,5.16
40,5421,2.52
31,5422,4.42
44,5423,3.76
44,5424,4.64
44,5425,3.67
70,5426,7.75
19,5427,1.12
0,5428,4.92
0,5429,5.29
0,5430,1.47
0,5431,8.31
0,5432,3.4
19,5433,4.05
70,5434,2.19
92,5435,2.1
0,5436,4.26
44,5437,5.56
0,5438,3.62
44,5439,3.63
58,5440,4.32
40,5441,3.31
19,5442,2.6
44,5443,5.77
31,5444,4.63
71,5445,1.46
0,5446,6.14
19,5447,6.59
19,5448,6.34
58,5449,5.71
0,5450,5.4
58,5451,3.47
19,5452,2.23
0,5453,0.48
0,5454,3.64
40,5455,2.47
58,5456,4.71
0,5457,3.34
58,5458,5.52
19,5459,7.44
44,5460,5.01
19,5461,0.84
31,5462,3.72
2,5463,1.71
0,5464,0.34
58,5465,5.7
58,5466,2.48
44,5467,1.2
0,5468,4.72
40,5469,2.94
58,5470,4.7
44,5471,6.83
44,5472,4.28
58,5473,3.83
19,5474,2.27
0,5475,2.28
31,5476,4.8
0,5477,1.3
0,5478,3.99
19,5479,2.99
40,5480,0.35
19,5481,2.75
0,5482,4.61
19,5483,2.26
19,5484,5.05
44,5485,2.88
0,5486,4.33
44,5487,7.17
44,5488,0.5
40,5489,0.81
31,5490,5.01
31,5491,2.04
58,5492,3.98
58,5493,5.29
0,5494,2.28
44,5495,7.94
44,5496,7.05
97,5497,5.72
58,5498,3.89
58,5499,3.25
58,5500,4.64
44,5501,1.02
0,5502,4.32
40,5503,3.2
92,5504,2.99
0,5505,5.83
40,5506,1.36
58,5507,6.04
0,5508,7.12
19,5509,6.54
44,5510,2.01
58,5511,2.91
0,5512,3.47
97,5513,3.65
2,5514,1.49
70,5515,3.92
70,5516,2.11
39,5517,3.67
0,5518,1.78
15,5519,2.89
31,5520,4.58
40,5521,8.44
40,5522,4.45
44,5523,5.74
15,5524,2.53
70,5525,8.63
58,5526,6.58
44,5527,8.08
58,5528,3.81
44,5529,5.82
0,5530,0.41
92,5531,0.88
2,5532,2.47
19,5533,1.57
40,5534,2.27
44,5535,2.88
92,5536,3.41
44,5537,5.27
40,5538,4.93
0,5539,5.66
40,5540,6.4
31,5541,3.77
19,5542,1.55
19,5543,1.19
0,5544,6.81
40,5545,3.12
58,5546,3.05
70,5547,1.6
0,5548,4.71
19,5549,3.11
44,5550,5.55
19,5551,2.96
40,5552,3.39
40,5553,8.23
0,5554,5.25
0,5555,4.87
58,5556,3.59
92,5557,1.56
0,5558,1.29
19,5559,4.73
44,5560,3.6
0,5561,3.13
0,5562,4.12
40,5563,4.57
44,5564,0.64
31,5565,5.8
44,5566,5.4
2,5567,4.26
44,5568,5.2
31,5569,3.47
44,5570,1.39
44,5571,7.39
2,5572,1.64
0,5573,2.76
0,5574,7.83
44,5575,5.65
97,5576,1.65
92,5577,3.76
44,5578,5.55
0,5579,6.82
19,5580,0.96
0,5581,5.75
0,5582,5.81
2,5583,1.93
44,5584,4.27
44,5585,6.29
0,5586,5.77
44,5587,6.47
40,5588,3.46
31,5589,6.12
0,5590,4.71
0,5591,2.65
0,5592,2.91
19,5593,1.94
5,5594,2.77
44,5595,7.76
70,5596,5.63
0,5597,5.02
70,5598,3.63
58,5599,1.03
40,5600,1.71
44,5601,0.4
0,5602,1.85
31,5603,2.37
44,5604,5.92
40,5605,5.84
2,5606,5.92
40,5607,2.45
19,5608,2.32
0,5609,6.09
71,5610,1.93
40,5611,2.51
97,5612,3.57
40,5613,3.42
40,5614,5.04
40,5615,2.34
31,5616,3.61
58,5617,5.66
31,5618,1.9
2,5619,2.97
40,5620,3.72
40,5621,0.6
40,5622,3.48
44,5623,3.5
5,5624,2.98
71,5625,2.72
40,5626,2.49
19,5627,0.33
40,5628,7.9
2,5629,2.11
44,5630,1.28
0,5631,3.01
58,5632,7.42
19,5633,1.69
58,5634,5.93
40,5635,3.49
97,5636,2.2
58,5637,3.95
31,5638,3.22
97,5639,2.2
44,5640,0.95
40,5641,2.96
44,5642,7.89
44,5643,4.25
0,5644,3.15
31,5645,4.73
97,5646,5.59
40,5647,5.74
44,5648,3.03
44,5649,3.78
58,5650,3.75
92,5651,0.77
0,5652,4.93
44,5653,3.04
58,5654,2.4
19,5655,2.94
40,5656,2.9
0,5657,2.85
58,5658,1.72
40,5659,3.13
40,5660,1.46
39,5661,1.7
58,5662,4.65
92,5663,2.12
40,5664,3.26
19,5665,0.73
92,5666,3.47
44,5667,5.74
70,5668,2.0
70,5669,8.16
58,5670,5.05
58,5671,1.26
44,5672,1.74
44,5673,3.52
40,5674,2.36
58,5675,6.96
39,5676,2.46
40,5677,2.36
70,5678,6.88
40,5679,4.68
19,5680,3.15
40,5681,2.94
70,5682,1.0
97,5683,0.4
0,5684,6.71
40,5685,4.3
0,5686,6.96
39,5687,1.83
44,5688,2.05
70,5689,0.12
15,5690,2.3
58,5691,7.06
19,5692,3.24
19,5693,2.27
31,5694,5.18
40,5695,6.65
40,5696,4.21
0,5697,5.67
44,5698,3.19
44,5699,3.96
58,5700,5.78
5,5701,1.7
39,5702,1.27
2,5703,2.1
58,5704,2.91
39,5705,2.7
5,5706,1.36
31,5707,4.18
58,5708,6.5
0,5709,2.77
40,5710,5.35
0,5711,5.0
19,5712,2.86
58,5713,5.09
44,5714,4.88
44,5715,3.5
40,5716,3.41
40,5717,3.09
70,5718,4.23
19,5719,7.31
2,5720,1.51
0,5721,3.99
31,5722,5.42
70,5723,3.92
92,5724,1.16
40,5725,8.08
44,5726,5.45
0,5727,6.67
2,5728,1.31
0,5729,4.65
0,5730,3.81
44,5731,4.41
40,5732,6.89
58,5733,2.68
40,5734,3.66
40,5735,0.86
92,5736,1.22
44,5737,5.77
40,5738,3.89
58,5739,5.55
92,5740,2.27
40,5741,6.24
40,5742,2.23
44,5743,2.28
0,5744,4.49
44,5745,0.64
44,5746,3.26
0,5747,5.81
31,5748,3.4
44,5749,4.09
40,5750,5.64
40,5751,1.15
92,5752,2.8
44,5753,3.25
0,5754,5.68
40,5755,3.35
19,5756,6.15
44,5757,2.73
44,5758,3.65
40,5759,6.18
0,5760,5.69
0,5761,1.99
58,5762,4.44
40,5763,3.87
0,5764,8.04
0,5765,4.44
0,5766,5.72
31,5767,3.77
19,5768,3.35
31,5769,3.47
0,5770,7.26
19,5771,4.13
0,5772,2.11
40,5773,0.8
15,5774,3.44
40,5775,2.69
0,5776,2.47
44,5777,4.5
97,5778,4.99
44,5779,4.57
44,5780,1.21
19,5781,2.97
44,5782,3.91
92,5783,2.93
0,5784,8.48
2,5785,1.41
70,5786,6.54
19,5787,3.53
58,5788,4.46
0,5789,5.51
44,5790,4.8
0,5791,0.64
40,5792,2.44
58,5793,3.77
2,5794,1.46
0,5795,2.06
40,5796,0.7
44,5797,5.76
97,5798,5.28
0,5799,0.75
31,5800,2.45
19,5801,2.73
97,5802,3.05
92,5803,2.88
58,5804,6.48
0,5805,5.67
0,5806,5.13
58,5807,4.96
0,5808,2.1
58,5809,4.72
0,5810,6.31
44,5811,4.8
58,5812,6.04
19,5813,1.87
2,5814,2.02
31,5815,3.58
31,5816,4.35
40,5817,1.91
58,5818,5.15
40,5819,0.91
0,5820,5.48
19,5821,0.47
44,5822,7.53
70,5823,1.51
71,5824,2.28
40,5825,3.44
58,5826,0.66
44,5827,7.51
2,5828,1.52
58,5829,4.27
40,5830,2.37
58,5831,1.89
0,5832,2.99
40,5833,1.94
40,5834,1.87
19,5835,5.27
0,5836,0.63
58,5837,4.87
40,5838,0.62
70,5839,4.58
44,5840,3.87
92,5841,2.56
0,5842,3.28
0,5843,5.66
40,5844,3.87
58,5845,3.85
0,5846,4.39
31,5847,4.6
44,5848,4.79
0,5849,6.71
15,5850,2.6
40,5851,1.07
70,5852,6.09
58,5853,3.78
0,5854,5.8
0,5855,3.9
92,5856,2.72
92,5857,2.56
44,5858,1.94
58,5859,3.37
58,5860,3.81
0,5861,8.49
40,5862,3.15
19,5863,7.74
40,5864,5.53
0,5865,6.18
58,5866,2.36
40,5867,0.85
40,5868,2.08
40,5869,3.33
44,5870,4.25
19,5871,4.62
31,5872,5.73
44,5873,0.63
44,5874,7.26
40,5875,3.85
97,5876,2.76
0,5877,7.63
58,5878,5.09
0,5879,4.5
40,5880,2.84
40,5881,4.98
19,5882,5.51
0,5883,2.49
44,5884,1.88
0,5885,6.4
5,5886,3.35
97,5887,1.24
58,5888,5.91
19,5889,1.56
40,5890,3.74
0,5891,5.46
40,5892,3.78
40,5893,6.84
97,5894,2.8
19,5895,1.04
31,5896,4.08
58,5897,4.88
19,5898,5.51
58,5899,0.96
58,5900,3.61
0,5901,4.61
0,5902,0.92
58,5903,5.33
0,5904,7.11
0,5905,7.66
19,5906,2.94
44,5907,5.38
58,5908,2.5
58,5909,4.73
92,5910,2.19
58,5911,1.92
58,5912,1.18
40,5913,0.72
44,5914,1.59
0,5915,5.67
58,5916,0.67
40,5917,7.67
31,5918,3.86
44,5919,4.11
0,5920,4.68
97,5921,3.25
92,5922,2.28
44,5923,3.75
40,5924,3.28
44,5925,4.61
70,5926,1.3
44,5927,3.62
40,5928,2.42
44,5929,2.96
0,5930,2.4
70,5931,4.26
0,5932,2.32
0,5933,3.43
0,5934,0.33
40,5935,2.2
40,5936,4.41
40,5937,2.4
71,5938,3.74
58,5939,5.83
58,5940,2.44
0,5941,7.8
40,5942,2.69
40,5943,3.04
40,5944,8.3
92,5945,2.06
0,5946,5.95
40,5947,2.19
58,5948,3.14
31,5949,3.29
70,5950,1.62
44,5951,1.87
58,5952,5.21
58,5953,4.89
2,5954,2.4
40,5955,3.78
97,5956,5.19
31,5957,7.88
19,5958,1.46
0,5959,2.91
0,5960,0.83
0,5961,6.44
5,5962,1.94
71,5963,0.71
0,5964,8.03
58,5965,4.34
0,5966,7.03
58,5967,3.74
0,5968,1.23
58,5969,6.67
44,5970,2.64
97,5971,0.5
19,5972,1.8
19,5973,1.06
40,5974,7.55
58,5975,4.48
44,5976,1.71
15,5977,3.48
70,5978,5.98
97,5979,1.08
44,5980,4.89
40,5981,3.2
58,5982,3.37
0,5983,3.02
44,5984,3.52
44,5985,3.72
19,5986,0.46
97,5987,3.76
44,5988,4.33
0,5989,2.46
44,5990,2.78
58,5991,3.51
15,5992,3.29
40,5993,1.69
19,5994,8.0
0,5995,4.79
0,5996,4.43
0,5997,4.72
19,5998,2.28
39,5999,3.3
58,6000,2.24
44,6001,3.21
92,6002,3.39
0,6003,2.59
31,6004,6.07
31,6005,4.72
19,6006,2.21
58,6007,5.57
40,6008,3.39
15,6009,3.45
58,6010,2.16
58,6011,4.31
44,6012,3.29
92,6013,3.53
58,6014,5.44
19,6015,2.12
70,6016,2.65
19,6017,6.46
97,6018,5.59
58,6019,3.3
31,6020,3.19
58,6021,6.04
19,6022,1.65
58,6023,4.58
2,6024,1.1
0,6025,2.05
40,6026,4.28
40,6027,3.65
5,6028,2.29
58,6029,0.96
31,6030,5.09
92,6031,2.15
19,6032,2.2
97,6033,1.04
0,6034,3.97
44,6035,1.63
0,6036,2.93
71,6037,2.62
44,6038,2.34
15,6039,0.96
58,6040,4.6
58,6041,5.94
92,6042,3.21
70,6043,2.94
19,6044,4.62
70,6045,6.15
44,6046,1.01
44,6047,3.43
71,6048,1.86
31,6049,4.92
58,6050,6.48
44,6051,7.98
44,6052,3.88
0,6053,1.4
44,6054,4.33
58,6055,3.6
19,6056,3.37
19,6057,1.62
2,6058,0.91
31,6059,3.65
40,6060,2.86
58,6061,4.77
58,6062,0.77
58,6063,5.78
0,6064,5.74
15,6065,3.33
92,6066,2.62
0,6067,5.55
71,6068,1.88
70,6069,2.17
97,6070,4.25
44,6071,4.01
19,6072,4.22
31,6073,2.28
31,6074,3.65
70,6075,8.61
44,6076,4.76
58,6077,6.05
70,6078,0.69
19,6079,1.48
19,6080,1.6
71,6081,1.74
44,6082,2.38
44,6083,5.5
40,6084,2.64
44,6085,5.63
58,6086,4.27
31,6087,4.09
40,6088,0.84
31,6089,4.23
0,6090,0.36
58,6091,1.36
0,6092,3.65
15,6093,3.11
44,6094,7.35
40,6095,4.4
58,6096,4.82
40,6097,1.16
0,6098,7.16
0,6099,5.77
71,6100,2.56
44,6101,0.75
0,6102,6.01
44,6103,5.49
40,6104,2.71
19,6105,0.85
0,6106,6.25
0,6107,2.2
19,6108,0.11
71,6109,2.83
70,6110,0.97
58,6111,3.33
92,6112,2.54
44,6113,6.25
44,6114,3.29
0,6115,5.46
2,6116,0.47
44,6117,1.88
44,6118,2.17
0,6119,4.18
58,6120,3.48
0,6121,4.12
15,6122,0.51
44,6123,5.22
19,6124,3.64
92,6125,2.66
0,6126,6.85
58,6127,5.99
97,6128,5.49
19,6129,5.43
40,6130,8.56
92,6131,1.6
58,6132,4.37
70,6133,3.2
0,6134,4.59
39,6135,2.7
0,6136,0.11
19,6137,2.86
5,6138,1.24
0,6139,4.56
44,6140,5.55
40,6141,4.56
0,6142,5.35
0,6143,8.35
58,6144,2.98
40,6145,3.17
19,6146,2.08
44,6147,2.55
31,6148,2.31
70,6149,7.56
0,6150,5.77
70,6151,8.56
71,6152,2.9
44,6153,3.75
40,6154,1.12
40,6155,4.36
71,6156,1.81
97,6157,4.67
2,6158,5.71
44,6159,5.42
0,6160,3.81
97,6161,4.66
97,6162,3.68
0,6163,6.47
40,6164,2.88
92,6165,1.92
58,6166,4.26
44,6167,7.01
92,6168,3.39
31,6169,6.17
0,6170,5.79
5,6171,1.87
44,6172,1.32
58,6173,2.26
19,6174,2.64
58,6175,4.45
40,6176,3.56
31,6177,3.32
44,6178,4.48
19,6179,5.2
31,6180,2.78
19,6181,1.99
70,6182,4.5
44,6183,5.54
58,6184,4.02
0,6185,4.81
0,6186,4.97
40,6187,7.0
58,6188,3.54
19,6189,2.24
70,6190,2.39
40,6191,5.46
58,6192,1.49
40,6193,2.19
40,6194,8.52
44,6195,6.9
70,6196,2.91
71,6197,2.13
58,6198,3.49
40,6199,2.05
70,6200,4.74
15,6201,2.08
58,6202,3.57
40,6203,4.3
0,6204,3.9
70,6205,1.28
44,6206,5.39
0,6207,1.98
70,6208,6.29
0,6209,6.98
70,6210,2.5
0,6211,2.3
58,6212,6.12
0,6213,4.85
40,6214,5.3
58,6215,5.46
92,6216,3.53
0,6217,4.19
44,6218,5.74
40,6219,2.89
58,6220,4.17
44,6221,2.75
0,6222,5.58
44,6223,1.69
0,6224,2.9
70,6225,7.21
58,6226,6.65
0,6227,6.99
40,6228,3.89
19,6229,2.42
0,6230,3.56
40,6231,1.83
0,6232,6.05
70,6233,2.17
97,6234,1.11
19,6235,2.74
44,6236,6.36
0,6237,2.01
0,6238,2.82
44,6239,2.91
0,6240,5.92
31,6241,5.36
44,6242,6.52
19,6243,5.74
40,6244,5.26
97,6245,5.15
19,6246,3.73
97,6247,4.68
58,6248,6.13
5,6249,2.0
58,6250,2.11
44,6251,0.18
40,6252,4.6
70,6253,3.33
40,6254,4.28
44,6255,4.34
58,6256,3.36
0,6257,5.18
0,6258,2.67
19,6259,2.62
0,6260,3.39
44,6261,7.03
92,6262,2.83
58,6263,1.52
0,6264,5.53
44,6265,3.08
19,6266,0.53
19,6267,5.15
70,6268,5.16
0,6269,1.95
44,6270,3.02
0,6271,5.13
15,6272,3.74
15,6273,3.38
58,6274,5.27
31,6275,4.7
70,6276,3.8
0,6277,5.11
44,6278,6.31
40,6279,2.68
44,6280,3.15
2,6281,1.02
39,6282,1.91
0,6283,6.55
0,6284,5.76
71,6285,2.19
44,6286,5.0
19,6287,0.92
0,6288,5.56
31,6289,2.56
0,6290,5.22
44,6291,1.39
0,6292,5.49
92,6293,2.4
0,6294,4.98
40,6295,2.93
40,6296,8.71
44,6297,3.31
31,6298,7.23
40,6299,7.08
31,6300,3.03
70,6301,4.92
31,6302,3.28
44,6303,4.35
40,6304,6.96
70,6305,6.71
19,6306,3.33
31,6307,2.53
